
person,nayelli
sp,sp,2805.145752
SIX,S,616.029297,IH1,271.977356,K,45.547691,S,104.940842
sp,sp,2129.271240
SEVEN,S,78.614037,EH1,304.863007,V,14.203999,AH0,26.805326,N,554.287476
sp,sp,1468.916138
TWENTY,T,23.396629,N,166.066940,T,70.932327,IY0,270.192535
sp,sp,2113.436523
EIGHTY,EY1,271.475952,IY0,283.477875
sp,sp,2572.966309,UW1,823.219666
sp,sp,1813.107544
ONE,HH,481.871002,W,111.676384,AH1,54.029068,N,561.382080
sp,sp,1066.320923
HUNDRED,HH,420.945282,N,102.130714,D,38.350571,R,9.907207,AH0,42.200779,D,80.968369
sp,sp,1656.827148
ONE,HH,1130.613281,W,18.507509,AH1,92.260025,N,257.864319
sp,sp,1773.780518
THIRTY,TH,61.488426,ER1,38.637215,D,6.895717,IY0,828.292114
sp,sp,2237.957520,EH1,37.388985,L,396.044006,V,85.134651
sp,sp,3895.855225,IH1,192.999496,F,21.698511,IY0,245.396545
sp,sp,2573.668945,IH1,151.375443,K,36.534607,S,39.667156,T,16.264273,IY0,317.561096
sp,sp,2135.163330,AO1,230.583176,R,291.953278
sp,sp,1707.225830,AY1,190.957108,N,6.988539,T,614.280518,IY0,64.781380
sp,sp,308.856842,AY1,93.200844,N,69.812271,T,18.050274,IY0,346.827911
sp,sp,2020.395874,AY1,310.943817,N,524.359070
sp,sp,2585.871338,ER1,8.113767,IY1,149.804840,N,481.250427
sp,sp,1815.156616
FIVE,F,38.400814,AY1,262.454407,V,157.867981
sp,sp,6371.059570

person,minh
sp,sp,1972.561401
SIX,S,259.427307,IH1,119.756645,K,87.322556,S,358.943604
sp,sp,2114.397461
SEVEN,S,206.724792,EH1,143.501144,V,49.674007,AH0,1.249838,N,161.338257
sp,sp,2175.440430,N,38.826153,IY0,363.401001
sp,sp,2154.054932,T,3.694680,IY0,382.908722
sp,sp,2423.498047,UW1,744.790710
sp,sp,2029.688110
ONE,W,7.361640,N,230.565582
sp,sp,1931.907837,N,47.758099,R,42.074455,AH0,33.609596,D,219.841736
sp,sp,2270.897705
ONE,W,108.987808,N,226.832474
sp,sp,2860.378418
THIRTY,TH,40.079803,ER1,68.906250,IY0,619.050842
sp,sp,2223.805908,EH1,28.130917,L,363.363464,V,60.657928
sp,sp,3308.791748
FIFTY,F,53.330345,IH1,168.631577,IY0,411.246552
sp,sp,2531.608643
SIXTY,S,117.679070,IH1,27.496010,S,84.586174,IY0,546.512878
sp,sp,2317.804199
FOUR,F,8.538281,AO1,139.019119,R,324.130859
sp,sp,2221.767822,N,97.990280,T,74.562271,IY0,462.642883
sp,sp,2188.711670,AY1,56.922256,N,101.574310,T,73.061050,IY0,692.047852
sp,sp,2422.619385,AY1,207.452560,N,474.635132
sp,sp,2564.828857
THIRTEEN,TH,11.063915,ER1,74.792091,IY1,420.741364,N,262.525726
sp,sp,2207.594971
FIVE,F,38.923561,AY1,336.216492,V,41.226292
sp,sp,1537.500366

person,gavin
sp,sp,3160.812744
SIX,S,535.839294,IH1,424.537445,K,25.051331,S,772.705444
sp,sp,1709.387573
SEVEN,S,820.645630,EH1,255.557861,V,80.806305,AH0,254.780762,N,439.375946
sp,sp,2486.322998
TWENTY,T,39.003822,W,28.499765,EH1,28.260893,N,39.752556,IY0,521.805176
sp,sp,2355.945312
EIGHTY,EY1,288.014038,T,5.748030,IY0,573.685303
sp,sp,1976.787842
TWO,T,147.287628,UW1,998.071533
sp,sp,2693.225586
ONE,W,456.127258,AH1,194.730774,N,505.734833
sp,sp,1775.978882
HUNDRED,HH,814.030212,AH1,115.596748,N,26.627945,D,57.622913,R,56.222065,AH0,338.626984,D,470.886597
sp,sp,3079.945801,W,262.569855,AH1,263.247223,N,246.557144
sp,sp,2472.416992
THIRTY,TH,43.939827,ER1,327.370331,D,17.493862,IY0,612.545898
sp,sp,2076.952881
TWELVE,T,39.769897,W,97.170410,EH1,210.062836,L,672.838867,V,64.398033
sp,sp,3194.108887
FIFTY,F,57.761330,IH1,339.539398,F,54.331036,T,10.115110,IY0,854.520508
sp,sp,2207.932373
SIXTY,S,451.325684,IH1,106.636208,K,4.020960,S,116.106888,IY0,635.515198
sp,sp,2705.367188
FOUR,F,233.415237,AO1,538.102356,R,518.855164
sp,sp,2039.920044,AY1,305.991333,N,129.702286,T,32.309132,IY0,612.717529
sp,sp,2690.921143,AY1,421.494659,N,133.089844,T,69.964386,IY0,768.194092
sp,sp,2776.247070,AY1,1003.665588,N,344.464722
sp,sp,2853.838867
THIRTEEN,TH,44.592121,ER1,377.670807,T,48.456478,IY1,599.075256,N,351.629547
sp,sp,2399.961914,AY1,949.629822,V,78.080902
sp,sp,2634.114502

person,maura
sp,sp,887.161377
SIX,S,393.985748,IH1,140.863495,K,413.750977,S,35.781456
sp,sp,4125.590820
