
person,nayelli
SIX,S,422.641418,IH1,345.055176,K,19.835884,S,528.333191
sp,sp,2204.956299
FIVE,F,373.939636,AY1,1227.081299,V,82.563065
sp,sp,2217.818604,R,146.397995,IY1,775.107056
sp,sp,2444.130371
FIVE,F,105.867752,AY1,800.545532,V,12.582912
sp,sp,2613.161865
EIGHT,EY1,2.081208
sp,sp,2378.445557,AY1,839.554443,N,242.619324
sp,sp,1861.276123
SEVEN,S,297.982269,EH1,430.725281,V,9.259640,AH0,197.813812,N,259.484619
sp,sp,2382.521240,AY1,884.835632,N,349.694916
sp,sp,2094.680664
THREE,TH,134.409592,R,54.792236,IY1,663.672485
sp,sp,2078.159912,UW1,996.956116
sp,sp,2388.053467,R,71.635513,IY1,608.655029
sp,sp,2990.944580
EIGHT,EY1,140.077393,T,91.447815
sp,sp,2837.169678
FOUR,F,158.251022,AO1,548.955627,R,462.890503
sp,sp,1953.355347
SIX,S,317.648956,IH1,352.654480,K,14.829312,S,541.267761
sp,sp,1287.967529
TWO,T,235.264008,UW1,1073.672363
sp,sp,1997.071045
SIX,S,553.790283,IH1,396.490051,K,14.428995,S,641.253296
sp,sp,1737.687256
FOUR,F,119.582588,AO1,757.433594,R,524.333374
sp,sp,1735.962280,R,86.226692,IY1,551.370483
sp,sp,1323.150269

person,maura
sp,sp,345.321838
ONE,W,174.118088,AH1,64.697380,N,296.957214
sp,sp,4494.647461,R,269.659790
sp,sp,4151.666992
ONE,W,49.530193,AH1,38.728264,N,169.243515
sp,sp,3361.294189
FIVE,F,46.850304,AY1,356.498047,V,121.332275
sp,sp,546.155701
NINE,N,3194.880371,AY1,84.297371,N,226.845230
sp,sp,3275.543457,UW1,591.878906
sp,sp,3702.795166
SIX,S,43.745586,IH1,246.087402,K,124.608650,S,355.127899
sp,sp,1836.837036
FIVE,F,162.607147,AY1,584.123291,V,65.808960
sp,sp,3423.061035
THREE,TH,15.590191,IY1,628.366516
sp,sp,3418.739990
FIVE,F,9.993861,AY1,439.419525,V,83.893784
sp,sp,3974.175049
EIGHT,EY1,355.345428,T,2236.116699
sp,sp,1495.434448,AY1,179.548584,N,301.245300
sp,sp,4679.220215
SEVEN,S,60.971687,EH1,246.071091,V,3.624824,AH0,41.084827,N,496.342957
sp,sp,4054.981445,AY1,95.610390,N,245.921738
sp,sp,5039.733887
THREE,TH,72.339661,IY1,529.079773
sp,sp,4950.000977,UW1,117.650085
sp,sp,5048.519531
THREE,TH,123.815239,IY1,348.943329
sp,sp,4872.173828
EIGHT,EY1,75.059578,T,282.781006
sp,sp,5042.585449
FOUR,F,67.043083,AO1,40.450687,R,289.325623
sp,sp,5796.723145
SIX,S,268.755615,IH1,159.608856,K,168.135254,S,310.558472
sp,sp,5056.732910,UW1,765.847595
sp,sp,3010.603027
SIX,S,354.209869,IH1,174.749115,K,158.439713,S,265.930359
sp,sp,5965.806641
FOUR,F,89.349808,AO1,169.309525,R,307.015533
sp,sp,4382.645996
THREE,TH,11.978553,IY1,373.185974
sp,sp,6131.630859

person,catherine
sp,sp,687.937866
ONE,W,212.843704,AH1,343.328339,N,486.424713
sp,sp,1043.881470
FOUR,F,175.842346,AO1,550.301025,R,309.826996
sp,sp,1987.123047
ONE,W,39.543362,AH1,652.919312,N,446.204407
sp,sp,1708.106323
FIVE,F,77.660065,AY1,1106.955566,V,43.506256
sp,sp,2233.670166,AY1,741.652954,N,270.216858
sp,sp,2333.041016
TWO,T,126.246681,UW1,851.660889
sp,sp,2089.385010
SIX,S,368.367096,IH1,367.520813,K,9.677814,S,571.554321
sp,sp,1849.421509
FIVE,F,35.100361,AY1,1127.945068,V,17.222189
sp,sp,1852.282593
THREE,TH,23.193253,R,124.729286,IY1,912.347534
sp,sp,1866.972534
FIVE,F,60.532249,AY1,864.938660,V,42.325077
sp,sp,1766.629761
EIGHT,EY1,403.076630,T,159.773682
sp,sp,1921.921143
NINE,N,47.052349,AY1,970.127930,N,280.207550
sp,sp,1259.783447
SEVEN,S,226.759216,EH1,597.271973,V,38.687721,AH0,64.078011,N,235.209381
sp,sp,1724.323120
NINE,N,44.458328,AY1,974.580505,N,324.033478
sp,sp,1705.781982,R,49.101570,IY1,870.946045
sp,sp,1693.447754
TWO,T,101.598679,UW1,964.709595
sp,sp,2086.658203
THREE,TH,14.334171,IY1,798.331848
sp,sp,1748.160400
EIGHT,EY1,741.163391,T,54.174683
sp,sp,1644.997925
FOUR,F,27.980549,AO1,502.439514,R,367.957092
sp,sp,1685.995117
SIX,S,431.544617,IH1,291.426880,S,513.111755
sp,sp,2148.683105
TWO,T,98.617889,UW1,1157.035522
sp,sp,1820.328735
SIX,S,390.464783,IH1,306.855072,S,601.451294
sp,sp,1444.010498
FOUR,F,56.006168,AO1,574.225220,R,321.960083
sp,sp,1866.207153
THREE,TH,21.907969,R,68.732567,IY1,704.952209
sp,sp,1549.454102

person,omosola
sp,sp,667.334106
ONE,HH,1534.231567,W,141.140991,AH1,221.692993,N,418.332520
sp,sp,2069.471680
FOUR,F,64.785393,AO1,262.970856,R,547.240173
sp,sp,1640.155396
ONE,W,120.989479,AH1,335.735962,N,577.257263
sp,sp,1819.309326
FIVE,F,32.513924,AY1,564.654114,V,299.117096
sp,sp,1719.941528,AY1,518.019348,N,296.774567
sp,sp,1590.289673
TWO,T,36.493362,UW1,1172.061401
sp,sp,1884.801636
SIX,S,217.407837,IH1,510.119537,K,67.885246,S,122.980209
sp,sp,1941.877808
FIVE,F,91.816856,AY1,679.209961,V,115.257240
sp,sp,1496.254395,R,20.790771,IY1,964.813965
sp,sp,1738.027832
FIVE,F,71.813530,AY1,691.786255,V,30.757065
sp,sp,1701.450928
EIGHT,EY1,385.155823,T,215.653595
sp,sp,1943.472534
NINE,N,30.918695,AY1,787.533142,N,527.912170
sp,sp,1593.372681
SEVEN,S,20.922493,EH1,473.798401,V,43.296074,AH0,137.295395,N,522.808594
sp,sp,1190.134033,AY1,576.351746,N,599.810181
sp,sp,2007.124023,R,85.368568,IY1,943.308167
sp,sp,1744.390503
TWO,T,114.351624,UW1,1385.254028
sp,sp,1142.391602,R,66.229248,IY1,711.003601
sp,sp,2124.459961
EIGHT,EY1,299.575378,T,161.577148
sp,sp,1997.496948
FOUR,F,37.263519,AO1,221.025497,R,488.804901
sp,sp,1046.279663
SIX,S,330.912079,IH1,356.041473,K,75.249222,S,62.957928
sp,sp,2181.779297,UW1,1528.035522
sp,sp,838.245972
SIX,S,147.358124,IH1,305.678497,K,148.385406,S,90.280479
sp,sp,2028.066162
FOUR,F,91.704247,AO1,201.499008,R,546.420044
sp,sp,1141.893188,R,74.370049,IY1,590.040771
sp,sp,4189.942871

person,josh
sp,sp,3431.437744
ONE,HH,161.435028,W,136.648849,AH1,237.117615,N,415.591003
sp,sp,1166.898804
FOUR,F,20.400200,AO1,80.476837,R,612.718506
sp,sp,1582.869141
ONE,HH,390.899078,W,198.106873,AH1,412.427856,N,333.148987
sp,sp,2126.033447
FIVE,F,41.483635,AY1,659.709656,V,75.301666
sp,sp,1940.727051,AY1,373.748810,N,395.890350
sp,sp,1961.306763,UW1,765.830811
sp,sp,2273.512207
SIX,S,132.663971,IH1,237.296432,S,302.538605
sp,sp,2396.194336
FIVE,F,48.440128,AY1,483.771210,V,56.006161
sp,sp,3031.987549,R,75.322609,IY1,529.821899
sp,sp,2573.810059
FIVE,F,18.213917,AY1,533.347229,V,22.285501
sp,sp,2789.251465
EIGHT,EY1,626.883240,T,133.621521
sp,sp,2083.866699,AY1,646.109558,N,206.484970
sp,sp,2326.020264
SEVEN,S,138.218521,EH1,316.126862,V,0.896658,AH0,98.333603,N,201.398727
sp,sp,2406.697021,AY1,571.639465,N,288.441284
sp,sp,2263.764404,R,77.250381,IY1,546.258057
sp,sp,2771.310059
TWO,T,42.438457,UW1,857.268188
sp,sp,2066.043945
THREE,TH,106.705376,R,102.256821,IY1,486.559113
sp,sp,2281.045410
EIGHT,EY1,443.166382,T,75.497917
sp,sp,2449.070557
FOUR,F,83.492645,AO1,284.227448,R,408.650269
sp,sp,1670.235474
SIX,S,139.202759,IH1,251.531754,S,397.060089
sp,sp,2435.450439,UW1,887.947388
sp,sp,2439.679199
SIX,S,109.750816,IH1,257.376923,S,444.568787
sp,sp,2324.806885
FOUR,F,26.347378,AO1,190.448090,R,515.658386
sp,sp,2455.102539,R,88.110619,IY1,359.680054
sp,sp,6255.246582

person,megan
sp,sp,2797.432617,AH1,75.291374,N,307.813354
sp,sp,1996.335449
FOUR,F,16.971249,AO1,159.582794,R,680.176086
sp,sp,2740.334229,AH1,121.739662,N,188.211685
sp,sp,2904.493652
FIVE,F,95.495575,AY1,741.658508,V,53.191425
sp,sp,3032.313965,AY1,241.836945,N,166.926834
sp,sp,3174.944092
TWO,T,48.259132,UW1,556.687134
sp,sp,2566.560547
SIX,S,234.399216,IH1,270.681915,K,281.031799,S,59.194984
sp,sp,3111.598389
FIVE,F,58.673325,AY1,855.484314,V,221.052673
sp,sp,2990.999512,R,6.083193,IY1,759.059082
sp,sp,3315.110596
FIVE,F,87.517540,AY1,670.914795,V,30.092533
sp,sp,3656.678955
EIGHT,EY1,287.181732,T,331.770599
sp,sp,3126.258789,AY1,489.333923,N,280.294830
sp,sp,3663.133545
SEVEN,S,54.827438,EH1,737.141357,V,23.718163,AH0,70.925018,N,259.937866
sp,sp,2999.232178,AY1,552.640747,N,308.020111
sp,sp,3287.601074
THREE,TH,24.574234,IY1,928.292480
sp,sp,3263.903320
TWO,T,6.728289,UW1,1130.071045
sp,sp,3254.862793,R,3.223510,IY1,827.629333
sp,sp,3893.516113,T,580.444946
sp,sp,3862.210449,AO1,328.658447,R,597.014160
sp,sp,3538.927734
SIX,S,204.515366,IH1,404.008850,K,161.979370,S,60.727188
sp,sp,3987.052734,UW1,971.239441
sp,sp,3260.518799
SIX,S,66.865860,IH1,287.704315,K,252.689682,S,99.531342
sp,sp,4374.031250,AO1,51.141472,R,715.059631
sp,sp,2559.744629,IY1,220.384399
sp,sp,6012.302734

person,adriana
sp,sp,434.881561
ONE,W,12.933503,AH1,501.951050,N,362.331421
sp,sp,1429.677124
FOUR,F,81.550034,AO1,602.421326,R,516.495789
sp,sp,1390.729614
ONE,W,197.281219,AH1,650.191040,N,445.044617
sp,sp,1500.331055
FIVE,F,84.909752,AY1,1247.416016,V,43.761810
sp,sp,1609.476685,AY1,1129.374146,N,480.696594
sp,sp,1285.867188
TWO,T,108.199219,UW1,1233.326782
sp,sp,1456.058472
SIX,S,256.321228,IH1,611.351868,K,70.839966,S,547.388855
sp,sp,1288.599731
FIVE,F,28.196976,AY1,1351.527954,V,67.500313
sp,sp,1585.558472
THREE,TH,17.263517,IY1,1154.867188
sp,sp,1805.727173
FIVE,F,42.506710,AY1,1347.874512,V,36.045650
sp,sp,827.826355
EIGHT,EY1,1218.452026,T,91.860779
sp,sp,1782.233643,AY1,1198.024902,N,181.233200
sp,sp,1237.430786
SEVEN,S,323.591492,EH1,614.031616,V,45.771503,AH0,210.139175,N,474.587555
sp,sp,1291.759033
NINE,N,100.452126,AY1,1329.316040,N,141.000641
sp,sp,1220.962036
THREE,TH,41.582195,R,17.663742,IY1,1491.804321
sp,sp,1428.888550
TWO,T,165.343796,UW1,869.298523
sp,sp,1687.057251
THREE,TH,51.484604,IY1,1317.099121
sp,sp,1643.817993
EIGHT,EY1,1116.332031,T,7257.762695
sp,sp,2161.862061
FOUR,F,71.551727,AO1,886.627930,R,452.649841
sp,sp,976.153503,IH1,5088.285645,K,82.538216,S,54.540298
sp,sp,1770.252197
TWO,T,10929.914062,UW1,3270.415527
sp,sp,1667.948975
SIX,S,14.910824,IH1,982.254517,K,44.076107
sp,sp,1387.251587
FOUR,F,95.919853,AO1,722.566833,R,505.211578
sp,sp,1036.173218
THREE,TH,0.046867,R,335.711304,IY1,95.033264
sp,sp,5174.374023

