
person,johan
sp,sp,4396.197266,S,63.729542,ER0,6.579858,EY1,74.571060,SH,51.079006,AH0,152.471008,N,299.512939
sp,sp,2763.177734
IS,IH1,554.694031,Z,574.006287
sp,sp,2265.831787
A,EY1,985.532837
sp,sp,2208.933838
STIMULATING,S,248.443176,IH1,13.923804,AH0,21.548418,L,174.402618,EY2,166.097931,T,37.826771,IH0,97.551155,NG,345.755768
sp,sp,2648.429932
FEELING,F,108.776237,IY1,118.714577,L,210.713104,IH0,20.142605,NG,401.701324
sp,sp,2785.014160
THAT,DH,32.451698,AE1,609.772888,T,189.418289
sp,sp,2276.870605
WE,W,130.003830,IY1,605.535522
sp,sp,2411.806641
SEEK,S,439.739136,IY1,458.904968,K,213.017029
sp,sp,2615.917480,UW1,802.012512
sp,sp,2575.781738,OW1,9.526651,T,27.009441,AH0,22.606422,V,39.749210,EY2,410.322296,T,46.014103
sp,sp,2075.358398
US,AH1,388.722290,S,652.817261
sp,sp,3334.070557,UW1,803.216431
sp,sp,1962.408325
CONTINUE,K,71.382698,N,48.274223,T,20.202740,IH1,90.188866,N,27.507580,Y,292.606689,UW0,231.135361
sp,sp,2947.236328
PRESSING,P,30.372852,EH1,50.286407,S,174.410187,IH0,25.745338,NG,480.150360
sp,sp,2605.178223
FORWARD,F,39.802288,AO1,507.653168,R,60.805061,D,4.566928
sp,sp,2728.449707,R,23.647291,UW1,602.875000
sp,sp,553.572266
HARDSHIPS,HH,2032.913818,AA1,74.042030,R,56.008179,SH,143.764084,IH2,211.530151,P,24.865593,S,474.284943
sp,sp,1875.749634
AND,AE1,694.451294,N,78.300209,D,152.823105
sp,sp,3086.189697
TO,T,8.083462,UW1,565.141663
sp,sp,2858.818604,AY1,643.986023,N,236.931961,D,77.125404
sp,sp,3323.035156,IY1,218.252075,N,24.740095,IH0,235.225159,NG,370.765015
sp,sp,2497.280518,M,26.922308,IH1,221.418976,D,81.995956,S,312.296906,T,206.834244
sp,sp,2179.698486,EY1,362.699890,AA0,203.970612,S,405.357635
sp,sp,4148.127441

person,elvis
sp,sp,6155.114258
INSPIRATION,IH2,94.088722,N,123.128494,S,320.662994,P,67.313637,ER0,508.404358,EY1,27.923471,SH,267.373962,AH0,147.904953,N,494.142242
sp,sp,1077.753784
IS,IH1,810.574829,Z,354.270782
sp,sp,1208.702515
A,AH0,620.341370
sp,sp,899.135254
